Date,RH2M_L6,TMIN_L6,TMAX_L12,WS2M_L2,WD2M_L5,UVB_L1,CLOUD_AMT_L12,SOIL_W_L6,PRECT_TOTAL,SURFACE_P_L9,Cases_L1,Cases_L2,Cases_L3,Cases_L4,Cases_L5,Cases_L6,Cases_L7,Cases_L8,Cases_L9,Cases_L10,Cases_L11,Cases_L12,RH2M,WS2M,WD2M,CLOUD_AMT,SOIL_W,SURFACE_P,SH2M
2017-03-01,35.64058823529412,6.9,28.51,2.235294117647059,206.54529411764705,0.2035294117647058,20.443529411764704,0.2270588235294117,11.168235294117649,83.80764705882353,56.0,73.0,73.0,35.0,21.0,9.0,5.0,5.0,13.0,22.0,26.0,61.0,48.32470588235294,2.508235294117647,312.3805882352941,21.81117647058824,0.5011764705882352,83.78235294117647,4.075294117647059
2017-04-01,50.41882352941177,4.07,35.14,2.2717647058823527,271.09529411764703,0.3317647058823529,27.764117647058825,0.3705882352941176,2.48,84.04352941176471,49.0,56.0,73.0,73.0,35.0,21.0,9.0,5.0,5.0,13.0,22.0,26.0,41.97764705882353,2.2764705882352945,246.57705882352943,34.43294117647059,0.4082352941176471,83.66058823529411,5.171764705882353
2017-05-01,59.544117647058826,-4.13,35.02,2.508235294117647,64.95117647058824,0.4135294117647058,34.04294117647059,0.448235294117647,0.31,84.14117647058823,20.0,49.0,56.0,73.0,73.0,35.0,21.0,9.0,5.0,5.0,13.0,22.0,34.93176470588236,2.9417647058823526,252.41764705882355,34.72882352941176,0.258235294117647,83.67882352941176,5.42
2017-06-01,68.3970588235294,-6.38,38.87,2.2764705882352945,305.6629411764706,0.4870588235294117,14.027058823529412,0.5176470588235295,4.029999999999999,84.00882352941177,18.0,20.0,49.0,56.0,73.0,73.0,35.0,21.0,9.0,5.0,5.0,13.0,27.99529411764706,2.592941176470588,191.1682352941177,36.99235294117647,0.1894117647058823,83.92470588235294,5.960000000000001
2017-07-01,54.45647058823529,-7.24,41.68,2.9417647058823526,245.07,0.5041176470588236,34.55176470588236,0.5035294117647059,0.0,83.85764705882353,10.0,18.0,20.0,49.0,56.0,73.0,73.0,35.0,21.0,9.0,5.0,5.0,18.688235294117646,2.8635294117647057,184.36235294117645,25.038823529411765,0.118235294117647,83.97411764705882,4.458235294117647
2017-08-01,57.81235294117647,-3.88,40.8,2.592941176470588,312.3805882352941,0.5252941176470588,41.52588235294118,0.5252941176470588,0.31,83.68823529411765,4.0,10.0,18.0,20.0,49.0,56.0,73.0,73.0,35.0,21.0,9.0,5.0,26.94470588235294,2.501764705882353,186.2958823529412,39.178823529411765,0.1429411764705882,84.01294117647059,6.158823529411765
2017-09-01,48.32470588235294,-5.75,37.98,2.8635294117647057,246.57705882352943,0.4376470588235294,41.125882352941176,0.5011764705882352,4.34,84.09705882352942,4.0,4.0,10.0,18.0,20.0,49.0,56.0,73.0,73.0,35.0,21.0,9.0,26.40235294117647,2.594705882352941,274.79764705882354,26.506470588235292,0.1605882352941176,84.02882352941177,4.824705882352941
2017-10-01,41.97764705882353,3.3,30.69,2.501764705882353,252.41764705882355,0.3870588235294118,43.83588235294117,0.4082352941176471,8.994117647058824,83.87882352941176,7.0,4.0,4.0,10.0,18.0,20.0,49.0,56.0,73.0,73.0,35.0,21.0,38.76647058823529,1.7576470588235291,189.01941176470584,33.472941176470584,0.2799999999999999,84.23235294117647,5.5452941176470585
2017-11-01,34.93176470588236,4.52,24.22,2.594705882352941,191.1682352941177,0.268235294117647,38.28,0.258235294117647,11.16764705882353,83.70411764705882,17.0,7.0,4.0,4.0,10.0,18.0,20.0,49.0,56.0,73.0,73.0,35.0,27.331764705882357,1.864117647058824,248.4617647058824,29.885882352941177,0.1735294117647059,83.93823529411765,2.701764705882353
2017-12-01,27.99529411764706,8.57,20.54,1.7576470588235291,184.36235294117645,0.1717647058823529,28.60705882352941,0.1894117647058823,9.30470588235294,83.78235294117647,28.0,17.0,7.0,4.0,4.0,10.0,18.0,20.0,49.0,56.0,73.0,73.0,50.00411764705883,1.8229411764705885,57.69941176470588,16.46294117647059,0.3999999999999999,84.16647058823528,3.187058823529412
2018-01-01,18.688235294117646,12.58,21.15,1.864117647058824,186.2958823529412,0.1235294117647058,22.753529411764703,0.118235294117647,675.02,83.66058823529411,58.0,28.0,17.0,7.0,4.0,4.0,10.0,18.0,20.0,49.0,56.0,73.0,55.99941176470588,2.623333333333333,123.25166666666668,30.03882352941176,0.4435294117647059,83.64941176470587,3.296470588235294
2018-02-01,26.94470588235294,9.69,23.67,1.8229411764705885,274.79764705882354,0.1241176470588235,28.54058823529412,0.1429411764705882,458.77,83.67882352941176,131.0,58.0,28.0,17.0,7.0,4.0,4.0,10.0,18.0,20.0,49.0,56.0,60.22235294117647,2.535,305.0883333333333,30.61647058823529,0.4929411764705882,83.02529411764706,3.611176470588235
2018-03-01,26.40235294117647,8.12,26.8,2.623333333333333,189.01941176470584,0.19,21.81117647058824,0.1605882352941176,300.59000000000003,83.92470588235294,146.0,131.0,58.0,28.0,17.0,7.0,4.0,4.0,10.0,18.0,20.0,49.0,57.075294117647054,4.221666666666667,316.67333333333335,27.71764705882353,0.4723529411764705,83.22058823529412,4.574117647058823
2018-04-01,38.76647058823529,3.98,32.86,2.535,248.4617647058824,0.3258823529411764,34.43294117647059,0.2799999999999999,142.38,83.97411764705882,137.0,146.0,131.0,58.0,28.0,17.0,7.0,4.0,4.0,10.0,18.0,20.0,48.93882352941176,3.6833333333333336,314.99583333333334,32.25941176470588,0.398235294117647,83.10235294117648,4.5588235294117645
2018-05-01,27.33176470588236,-1.17,37.23,4.221666666666667,57.69941176470588,0.3923529411764705,34.72882352941176,0.1735294117647059,237.29,84.01294117647059,30.0,137.0,146.0,131.0,58.0,28.0,17.0,7.0,4.0,4.0,10.0,18.0,48.43588235294118,3.046666666666667,320.1508333333333,28.83,0.361764705882353,83.09882352941177,5.557058823529411
2018-06-01,50.00411764705883,-4.21,40.46,3.6833333333333336,123.25166666666668,0.4505882352941177,36.99235294117647,0.3999999999999999,0.0,84.02882352941177,44.0,30.0,137.0,146.0,131.0,58.0,28.0,17.0,7.0,4.0,4.0,10.0,38.10764705882352,3.1641666666666666,327.595,14.844117647058823,0.2152941176470588,83.37764705882353,5.799411764705883
2018-07-01,55.99941176470588,-7.1,42.19,3.046666666666667,305.0883333333333,0.5547058823529412,25.038823529411765,0.4435294117647059,0.0,84.23235294117647,26.0,44.0,30.0,137.0,146.0,131.0,58.0,28.0,17.0,7.0,4.0,4.0,19.65,2.9258333333333333,258.62583333333333,36.48941176470588,0.1076470588235294,83.73411764705882,4.802352941176471
2018-08-01,60.22235294117647,-9.89,41.77,3.1641666666666666,316.67333333333335,0.5023529411764706,39.178823529411765,0.4929411764705882,337.51,83.93823529411765,7.0,26.0,44.0,30.0,137.0,146.0,131.0,58.0,28.0,17.0,7.0,4.0,34.438235294117646,2.625833333333333,169.86916666666667,38.245294117647056,0.27,83.68882352941176,7.325294117647059
2018-09-01,57.075294117647054,-6.01,39.4,2.9258333333333333,314.99583333333334,0.4523529411764706,26.50647058823529,0.4723529411764705,669.6999999999999,84.16647058823528,2.0,7.0,26.0,44.0,30.0,137.0,146.0,131.0,58.0,28.0,17.0,7.0,50.11764705882353,2.1375,178.83416666666668,51.07,0.3658823529411764,83.77,8.00235294117647
2018-10-01,48.93882352941176,-3.26,31.53,2.625833333333333,320.1508333333333,0.3376470588235294,33.472941176470584,0.398235294117647,627.53,83.64941176470587,11.0,2.0,7.0,26.0,44.0,30.0,137.0,146.0,131.0,58.0,28.0,17.0,58.37882352941177,2.715,295.12166666666667,37.44176470588235,0.4205882352941176,83.41823529411765,6.595294117647059
2018-11-01,48.43588235294118,-1.21,26.85,2.1375,327.595,0.2664705882352941,29.885882352941177,0.361764705882353,748.8,83.02529411764706,58.0,11.0,2.0,7.0,26.0,44.0,30.0,137.0,146.0,131.0,58.0,28.0,64.00529411764705,2.188333333333333,289.9266666666667,32.82,0.4976470588235294,83.38411764705882,5.14764705882353
2018-12-01,38.10764705882352,6.28,22.37,2.715,258.62583333333333,0.188235294117647,16.46294117647059,0.2152941176470588,0.0,83.22058823529412,81.0,58.0,11.0,2.0,7.0,26.0,44.0,30.0,137.0,146.0,131.0,58.0,45.78705882352941,1.5191666666666668,78.88166666666666,12.63529411764706,0.4994117647058824,84.05941176470589,3.668235294117647
2019-01-01,19.65,10.35,21.73,2.188333333333333,169.86916666666667,0.1541176470588235,30.03882352941176,0.1076470588235294,0.0,83.10235294117648,84.0,81.0,58.0,11.0,2.0,7.0,26.0,44.0,30.0,137.0,146.0,131.0,46.45176470588235,1.9608333333333328,313.07416666666666,12.647058823529411,0.4558823529411764,83.61470588235295,2.87
2019-02-01,34.438235294117646,12.47,21.15,1.5191666666666668,178.83416666666668,0.1658823529411764,30.61647058823529,0.27,168.72,83.09882352941177,119.0,84.0,81.0,58.0,11.0,2.0,7.0,26.0,44.0,30.0,137.0,146.0,38.49470588235294,2.1041666666666665,79.38250000000001,18.245882352941177,0.4088235294117647,83.82411764705883,2.783529411764706
2019-03-01,50.11764705882353,8.37,26.76,1.9608333333333328,295.12166666666667,0.2341176470588235,27.71764705882353,0.3658823529411764,564.26,83.37764705882353,99.0,119.0,84.0,81.0,58.0,11.0,2.0,7.0,26.0,44.0,30.0,137.0,43.81470588235294,2.5083333333333333,185.4675,30.349411764705884,0.3752941176470588,83.54411764705883,3.858823529411764
2019-04-01,58.37882352941177,-2.74,28.75,2.1041666666666665,289.9266666666667,0.3241176470588235,32.25941176470588,0.4205882352941176,200.39,83.73411764705882,85.0,99.0,119.0,84.0,81.0,58.0,11.0,2.0,7.0,26.0,44.0,30.0,49.59941176470589,3.1166666666666667,309.97083333333336,35.680588235294124,0.4229411764705882,83.14117647058823,4.632352941176471
2019-05-01,64.00529411764705,-2.75,32.44,2.5083333333333333,78.88166666666666,0.4058823529411764,28.83,0.4976470588235294,126.55,83.68882352941176,35.0,85.0,99.0,119.0,84.0,81.0,58.0,11.0,2.0,7.0,26.0,44.0,31.18588235294117,2.529166666666667,298.21583333333336,23.77647058823529,0.2770588235294117,83.37352941176471,4.803529411764706
2019-06-01,45.78705882352941,-4.37,37.25,3.1166666666666667,313.07416666666666,0.49,14.844117647058823,0.4994117647058824,100.18,83.77,16.0,35.0,85.0,99.0,119.0,84.0,81.0,58.0,11.0,2.0,7.0,26.0,29.5,2.7541666666666664,284.4975,14.310588235294118,0.2241176470588235,83.42647058823529,5.04764705882353
2019-07-01,46.45176470588235,-6.18,39.99,2.529166666666667,79.38250000000001,0.5770588235294117,36.48941176470588,0.4558823529411764,57.99,83.41823529411765,22.0,16.0,35.0,85.0,99.0,119.0,84.0,81.0,58.0,11.0,2.0,7.0,22.358823529411765,3.1166666666666667,225.1483333333333,23.22941176470588,0.1270588235294117,83.5564705882353,4.992941176470588
2019-08-01,38.49470588235294,-4.56,38.83,2.7541666666666664,185.4675,0.5341176470588236,38.245294117647056,0.4088235294117647,163.45,83.38411764705882,6.0,22.0,16.0,35.0,85.0,99.0,119.0,84.0,81.0,58.0,11.0,2.0,26.725294117647056,2.4841666666666664,220.09416666666667,47.72176470588235,0.1647058823529411,83.75411764705882,6.3629411764705885
2019-09-01,43.81470588235294,-2.99,35.73,3.1166666666666667,309.97083333333336,0.4541176470588235,51.07,0.3752941176470588,10.55,84.05941176470589,3.0,6.0,22.0,16.0,35.0,85.0,99.0,119.0,84.0,81.0,58.0,11.0,31.24823529411765,2.54,247.8008333333333,28.093529411764703,0.2241176470588235,83.72294117647058,5.504705882352941
2019-10-01,49.59941176470589,-4.52,28.89,2.4841666666666664,298.21583333333336,0.3964705882352941,37.44176470588235,0.4229411764705882,200.37,83.61470588235295,16.0,3.0,6.0,22.0,16.0,35.0,85.0,99.0,119.0,84.0,81.0,58.0,36.30352941176472,2.245,298.76,24.36588235294117,0.2294117647058823,83.6835294117647,4.707058823529412
2019-11-01,31.18588235294117,3.87,23.44,2.54,284.4975,0.2882352941176471,32.82,0.2770588235294117,26.37,83.82411764705883,71.0,16.0,3.0,6.0,22.0,16.0,35.0,85.0,99.0,119.0,84.0,81.0,50.82470588235294,2.7558333333333334,333.77500000000003,27.472941176470588,0.258235294117647,83.45,4.445294117647059
2019-12-01,29.5,6.19,23.44,2.245,225.1483333333333,0.1741176470588235,12.63529411764706,0.2241176470588235,574.78,83.54411764705883,122.0,71.0,16.0,3.0,6.0,22.0,16.0,35.0,85.0,99.0,119.0,84.0,54.30882352941177,2.1841666666666666,309.3641666666667,30.27588235294118,0.4458823529411764,83.66588235294117,3.98
2020-01-01,22.358823529411765,11.46,22.57,2.7558333333333334,220.09416666666667,0.1158823529411764,12.647058823529411,0.1270588235294117,142.37,83.14117647058823,147.0,122.0,71.0,16.0,3.0,6.0,22.0,16.0,35.0,85.0,99.0,119.0,48.64764705882353,1.6849999999999998,309.90833333333336,17.86176470588235,0.4217647058823529,83.84823529411766,2.9800000000000004
2020-02-01,26.725294117647056,13.94,23.38,2.1841666666666666,247.8008333333333,0.138235294117647,18.245882352941177,0.1647058823529411,0.0,83.37352941176471,172.0,147.0,122.0,71.0,16.0,3.0,6.0,22.0,16.0,35.0,85.0,99.0,33.618235294117646,1.7816666666666665,147.665,20.70705882352941,0.328235294117647,84.07882352941176,2.969411764705882
2020-03-01,31.24823529411765,7.07,25.49,1.6849999999999998,298.76,0.2282352941176471,30.349411764705884,0.2241176470588235,1302.54,83.42647058823529,113.0,172.0,147.0,122.0,71.0,16.0,3.0,6.0,22.0,16.0,35.0,85.0,48.532941176470594,2.6675,334.98833333333334,31.102941176470587,0.3976470588235294,83.26058823529412,4.115882352941177
2020-04-01,36.30352941176472,-0.91,29.71,1.7816666666666665,333.77500000000003,0.2941176470588235,35.680588235294124,0.2294117647058823,321.67,83.5564705882353,56.0,113.0,172.0,147.0,122.0,71.0,16.0,3.0,6.0,22.0,16.0,35.0,52.805294117647065,3.1958333333333333,299.55583333333334,38.56235294117647,0.4688235294117647,83.2270588235294,5.422941176470588
2020-05-01,50.82470588235294,-3.69,35.85,2.6675,309.3641666666667,0.4041176470588235,23.77647058823529,0.258235294117647,174.03,83.75411764705882,9.0,56.0,113.0,172.0,147.0,122.0,71.0,16.0,3.0,6.0,22.0,16.0,40.77294117647059,2.9133333333333336,271.74916666666667,32.054117647058824,0.3852941176470588,83.50823529411765,5.582352941176471
2020-06-01,54.30882352941177,-3.84,36.94,3.1958333333333333,309.90833333333336,0.47,14.310588235294118,0.4458823529411764,0.0,83.72294117647058,15.0,9.0,56.0,113.0,172.0,147.0,122.0,71.0,16.0,3.0,6.0,22.0,34.075294117647054,3.5066666666666664,289.6816666666667,22.929411764705883,0.2270588235294117,83.57823529411765,5.378235294117647
2020-07-01,48.64764705882353,-5.25,39.21,2.9133333333333336,147.665,0.5547058823529412,23.22941176470588,0.4217647058823529,474.58,83.6835294117647,25.0,15.0,9.0,56.0,113.0,172.0,147.0,122.0,71.0,16.0,3.0,6.0,26.544117647058822,2.535,204.00666666666663,43.81294117647059,0.2323529411764706,83.75117647058823,6.508235294117647
2020-08-01,33.618235294117646,-1.95,39.52,3.5066666666666664,334.98833333333334,0.5158823529411765,47.72176470588235,0.328235294117647,52.71,83.45,21.0,25.0,15.0,9.0,56.0,113.0,172.0,147.0,122.0,71.0,16.0,3.0,27.245882352941177,2.6391666666666667,228.875,39.989411764705885,0.1958823529411764,83.67117647058824,6.593529411764706
2020-09-01,48.532941176470594,-4.12,35.31,2.535,299.55583333333334,0.4676470588235294,28.093529411764703,0.3976470588235294,73.78,83.66588235294117,13.0,21.0,25.0,15.0,9.0,56.0,113.0,172.0,147.0,122.0,71.0,16.0,33.61764705882353,2.7875,274.66333333333336,30.65705882352941,0.2158823529411764,83.74176470588235,6.369999999999999
2020-10-01,52.805294117647065,-1.38,34.92,2.6391666666666667,271.74916666666667,0.388235294117647,24.36588235294117,0.4688235294117647,421.88,83.84823529411766,39.0,13.0,21.0,25.0,15.0,9.0,56.0,113.0,172.0,147.0,122.0,71.0,40.875882352941176,2.353333333333333,296.38916666666665,25.61764705882353,0.2694117647058823,83.69117647058823,5.039411764705882
2020-11-01,40.77294117647059,-0.56,28.08,2.7875,289.6816666666667,0.2864705882352941,27.472941176470588,0.3852941176470588,706.6,84.07882352941176,34.0,39.0,13.0,21.0,25.0,15.0,9.0,56.0,113.0,172.0,147.0,122.0,58.21764705882353,2.0625,209.18416666666667,38.12882352941177,0.4435294117647059,83.72117647058823,5.388235294117647
2020-12-01,34.075294117647054,4.58,23.86,2.353333333333333,204.00666666666663,0.16,30.27588235294118,0.2270588235294117,179.31,83.26058823529412,47.0,34.0,39.0,13.0,21.0,25.0,15.0,9.0,56.0,113.0,172.0,147.0,63.07117647058824,2.2416666666666667,307.6308333333333,15.864117647058825,0.4764705882352941,83.48411764705882,4.310588235294118
2021-01-01,26.544117647058822,15.43,22.54,2.0625,228.875,0.1258823529411764,17.86176470588235,0.2323529411764706,754.11,83.2270588235294,107.0,47.0,34.0,39.0,13.0,21.0,25.0,15.0,9.0,56.0,113.0,172.0,59.07882352941176,2.46,302.5225,26.013529411764708,0.5158823529411765,83.54529411764706,4.0329411764705885
2021-02-01,27.245882352941177,12.34,25.94,2.2416666666666667,274.66333333333336,0.1458823529411764,20.70705882352941,0.1958823529411764,643.37,83.50823529411765,99.0,107.0,47.0,34.0,39.0,13.0,21.0,25.0,15.0,9.0,56.0,113.0,53.81,2.330833333333333,264.425,29.914117647058823,0.4982352941176471,83.50588235294117,3.881764705882353
2021-03-01,33.61764705882353,9.87,30.0,2.46,296.38916666666665,0.2041176470588235,31.102941176470587,0.2158823529411764,527.3299999999999,83.57823529411765,69.0,99.0,107.0,47.0,34.0,39.0,13.0,21.0,25.0,15.0,9.0,56.0,54.9964705882353,2.853333333333333,255.6508333333333,37.27,0.5329411764705883,83.3905882352941,4.288823529411765
2021-04-01,40.875882352941176,0.73,29.12,2.330833333333333,209.18416666666667,0.2876470588235293,38.56235294117647,0.2694117647058823,54.35,83.75117647058823,54.0,69.0,99.0,107.0,47.0,34.0,39.0,13.0,21.0,25.0,15.0,9.0,50.26176470588236,3.061666666666667,309.9533333333333,31.45705882352941,0.4358823529411765,83.09117647058824,5.374705882352941
2021-05-01,58.21764705882353,-4.53,33.57,2.853333333333333,307.6308333333333,0.4064705882352941,32.054117647058824,0.4435294117647059,157.41,83.67117647058824,36.0,54.0,69.0,99.0,107.0,47.0,34.0,39.0,13.0,21.0,25.0,15.0,38.56705882352941,2.8666666666666667,203.5775,42.881764705882354,0.3294117647058823,83.44529411764705,5.725882352941177
2021-06-01,63.07117647058824,-5.2,38.11,3.061666666666667,302.5225,0.4405882352941176,22.929411764705883,0.4764705882352941,45.67,83.74176470588235,14.0,36.0,54.0,69.0,99.0,107.0,47.0,34.0,39.0,13.0,21.0,25.0,34.10176470588235,3.1075,285.485,29.984117647058824,0.2005882352941176,83.54352941176471,5.739411764705882
2021-07-01,59.07882352941176,-9.18,39.8,2.8666666666666667,264.425,0.5164705882352942,43.81294117647059,0.5158823529411765,3.19,83.69117647058823,13.0,14.0,36.0,54.0,69.0,99.0,107.0,47.0,34.0,39.0,13.0,21.0,20.139411764705883,2.93,203.23416666666665,37.07235294117647,0.1070588235294117,83.74352941176471,5.104705882352941
2021-08-01,53.81,-5.73,39.27,3.1075,255.6508333333333,0.478235294117647,39.989411764705885,0.4982352941176471,1.12,83.72117647058823,4.0,13.0,14.0,36.0,54.0,69.0,99.0,107.0,47.0,34.0,39.0,13.0,22.05529411764706,2.8475,202.5091666666667,22.00941176470588,0.0870588235294117,83.64588235294117,4.839411764705882
2021-09-01,54.9964705882353,-4.99,36.32,2.93,309.9533333333333,0.48,30.65705882352941,0.5329411764705883,401.06,83.48411764705882,1.0,4.0,13.0,14.0,36.0,54.0,69.0,99.0,107.0,47.0,34.0,39.0,32.764117647058825,2.61,261.7758333333333,29.209411764705884,0.2029411764705882,83.70823529411764,5.845882352941176
2021-10-01,50.26176470588236,0.58,32.98,2.8475,203.5775,0.3823529411764705,25.61764705882353,0.4358823529411765,29.28,83.54529411764706,6.0,1.0,4.0,13.0,14.0,36.0,54.0,69.0,99.0,107.0,47.0,34.0,32.777058823529416,2.0383333333333336,235.9033333333333,17.05,0.2047058823529411,83.68470588235293,4.410588235294118
2021-11-01,38.56705882352941,-1.38,25.35,2.61,285.485,0.2741176470588235,38.12882352941177,0.3294117647058823,291.44,83.50588235294117,25.0,6.0,1.0,4.0,13.0,14.0,36.0,54.0,69.0,99.0,107.0,47.0,50.95,2.561666666666667,341.6408333333333,27.537647058823527,0.2852941176470588,83.31470588235295,3.870000000000001
2021-12-01,34.10176470588235,7.06,24.92,2.0383333333333336,203.23416666666665,0.1641176470588235,15.864117647058825,0.2005882352941176,251.06,83.3905882352941,20.0,25.0,6.0,1.0,4.0,13.0,14.0,36.0,54.0,69.0,99.0,107.0,56.81823529411764,2.0825,205.99,28.81647058823529,0.4223529411764706,83.7735294117647,4.108235294117647
2022-01-01,20.139411764705883,12.98,23.78,2.561666666666667,202.5091666666667,0.118235294117647,26.013529411764708,0.1070588235294117,544.02,83.09117647058824,42.0,20.0,25.0,6.0,1.0,4.0,13.0,14.0,36.0,54.0,69.0,99.0,54.83058823529412,2.106666666666667,126.105,35.40176470588235,0.43,83.84529411764707,3.6217647058823528
2022-02-01,22.05529411764706,12.12,24.51,2.0825,261.7758333333333,0.128235294117647,29.914117647058823,0.0870588235294117,198.03,83.44529411764705,33.0,42.0,20.0,25.0,6.0,1.0,4.0,13.0,14.0,36.0,54.0,69.0,53.415882352941175,2.035833333333333,137.99583333333334,43.60058823529412,0.4447058823529412,83.77117647058824,4.214117647058823
2022-03-01,32.764117647058825,9.1,26.2,2.106666666666667,235.9033333333333,0.1776470588235294,37.27,0.2029411764705882,647.85,83.54352941176471,29.0,33.0,42.0,20.0,25.0,6.0,1.0,4.0,13.0,14.0,36.0,54.0,56.42941176470588,3.0083333333333333,292.48,37.73117647058824,0.4582352941176471,83.10352941176471,4.229411764705882
2022-04-01,32.777058823529416,5.62,29.23,2.035833333333333,341.6408333333333,0.2876470588235293,31.45705882352941,0.2047058823529411,1161.05,83.74352941176471,18.0,29.0,33.0,42.0,20.0,25.0,6.0,1.0,4.0,13.0,14.0,36.0,49.14882352941176,3.0483333333333333,321.41416666666663,27.708823529411767,0.5135294117647059,83.07882352941176,4.619411764705882
2022-05-01,50.95,-3.93,35.84,3.0083333333333333,205.99,0.4088235294117646,42.881764705882354,0.2852941176470588,52.88,83.64588235294117,21.0,18.0,29.0,33.0,42.0,20.0,25.0,6.0,1.0,4.0,13.0,14.0,34.79058823529412,3.0341666666666662,230.97,29.61647058823529,0.3641176470588235,83.57882352941176,4.935882352941176
2022-06-01,56.81823529411764,-5.93,37.9,3.0483333333333333,126.105,0.4582352941176471,29.984117647058824,0.4223529411764706,72.89,83.70823529411764,11.0,21.0,18.0,29.0,33.0,42.0,20.0,25.0,6.0,1.0,4.0,13.0,29.87705882352941,2.939166666666667,214.045,36.70529411764706,0.2058823529411764,83.58352941176472,5.679411764705883
2022-07-01,54.83058823529412,-3.49,40.55,3.0341666666666662,137.99583333333334,0.5147058823529411,37.07235294117647,0.43,77.34,83.68470588235293,8.0,11.0,21.0,18.0,29.0,33.0,42.0,20.0,25.0,6.0,1.0,4.0,22.98588235294117,2.5458333333333334,155.15583333333333,43.90882352941176,0.1588235294117647,83.83705882352942,5.755882352941176
2022-08-01,53.415882352941175,-2.49,39.94,2.939166666666667,292.48,0.5017647058823529,22.00941176470588,0.4447058823529412,46.32,83.31470588235295,11.0,8.0,11.0,21.0,18.0,29.0,33.0,42.0,20.0,25.0,6.0,1.0,24.279411764705884,2.7175,213.68666666666664,45.057647058823534,0.118235294117647,83.64941176470587,5.964117647058823
2022-09-01,56.42941176470588,-4.82,37.77,2.5458333333333334,321.41416666666663,0.4517647058823529,29.209411764705884,0.4582352941176471,158.93,83.7735294117647,11.0,11.0,8.0,11.0,21.0,18.0,29.0,33.0,42.0,20.0,25.0,6.0,38.974705882352936,2.813333333333333,263.8483333333333,36.3235294117647,0.1935294117647059,83.53235294117647,6.657058823529412
2022-10-01,49.14882352941176,-4.1,33.93,2.7175,230.97,0.368235294117647,17.05,0.5135294117647059,436.26,83.84529411764707,18.0,11.0,11.0,8.0,11.0,21.0,18.0,29.0,33.0,42.0,20.0,25.0,40.498823529411766,2.4341666666666666,148.05416666666667,36.97941176470589,0.361764705882353,83.8564705882353,5.51235294117647
2022-11-01,34.79058823529412,0.47,28.49,2.813333333333333,214.045,0.2582352941176471,27.537647058823527,0.3641176470588235,26.9,83.77117647058824,7.0,18.0,11.0,11.0,8.0,11.0,21.0,18.0,29.0,33.0,42.0,20.0,35.26470588235294,1.6858333333333333,282.59666666666664,19.31117647058824,0.2570588235294118,83.88294117647058,3.777647058823529
2022-12-01,29.87705882352941,7.76,22.34,2.4341666666666666,155.15583333333333,0.1958823529411764,28.81647058823529,0.2058823529411764,497.06,83.10352941176471,12.0,7.0,18.0,11.0,11.0,8.0,11.0,21.0,18.0,29.0,33.0,42.0,61.07058823529412,2.3325,269.1558333333333,33.04058823529412,0.4188235294117647,83.62411764705882,4.974117647058824
